"TIME", "PRESSURE1", "TEMPERATURE1"
7.305840000000e+08, 7.881565777371e+06, 4.227526838189e+02
7.332120000000e+08, 7.881565777371e+06, 4.227395007179e+02
7.358400000000e+08, 7.881565777371e+06, 4.227260113510e+02
7.384680000000e+08, 7.881565777371e+06, 4.227122124360e+02
7.410960000000e+08, 7.881565777371e+06, 4.226981007403e+02
7.437240000000e+08, 7.881565777371e+06, 4.226836730823e+02
7.463520000000e+08, 7.881565777371e+06, 4.226689263330e+02
7.489800000000e+08, 7.881565777371e+06, 4.226538574171e+02
7.516080000000e+08, 7.881565777371e+06, 4.226384633142e+02
7.542360000000e+08, 7.881565777371e+06, 4.226227410605e+02
7.568640000000e+08, 7.881565777371e+06, 4.226066877492e+02
7.594920000000e+08, 7.881565777371e+06, 4.225903005325e+02
7.621200000000e+08, 7.881565777371e+06, 4.225735766222e+02
7.647480000000e+08, 7.881565777371e+06, 4.225565132909e+02
7.673760000000e+08, 7.881565777371e+06, 4.225391078732e+02
7.700040000000e+08, 7.881565777371e+06, 4.225213577664e+02
7.726320000000e+08, 7.881565777371e+06, 4.225032604317e+02
7.752600000000e+08, 7.881565777371e+06, 4.224848133951e+02
7.778880000000e+08, 7.881565777371e+06, 4.224660142480e+02
7.805160000000e+08, 7.881565777371e+06, 4.224468606487e+02
7.831440000000e+08, 7.881565777371e+06, 4.224273503221e+02
7.857720000000e+08, 7.881565777371e+06, 4.224074810617e+02
7.884000000000e+08, 7.881565777371e+06, 4.223872507294e+02
7.910280000000e+08, 7.881565777371e+06, 4.223666572565e+02
7.936560000000e+08, 7.881565777371e+06, 4.223456986442e+02
7.962840000000e+08, 7.881565777371e+06, 4.223243729647e+02
7.989120000000e+08, 7.881565777371e+06, 4.223026783608e+02
8.015400000000e+08, 7.881565777371e+06, 4.222806130473e+02
8.041680000000e+08, 7.881565777371e+06, 4.222581753111e+02
8.067960000000e+08, 7.881565777371e+06, 4.222353635115e+02
8.094240000000e+08, 7.881565777371e+06, 4.222121760807e+02
8.120520000000e+08, 7.881565777371e+06, 4.221886115243e+02
8.146800000000e+08, 7.881565777371e+06, 4.221646684215e+02
8.173080000000e+08, 7.881565777371e+06, 4.221403454252e+02
8.199360000000e+08, 7.881565777371e+06, 4.221156412625e+02
8.225640000000e+08, 7.881565777371e+06, 4.220905547347e+02
8.251920000000e+08, 7.881565777371e+06, 4.220650847175e+02
8.278200000000e+08, 7.881565777371e+06, 4.220392301612e+02
8.304480000000e+08, 7.881565777371e+06, 4.220129900908e+02
8.330760000000e+08, 7.881565777371e+06, 4.219863636059e+02
8.357040000000e+08, 7.881565777371e+06, 4.219593498807e+02
8.383320000000e+08, 7.881565777371e+06, 4.219319481642e+02
8.409600000000e+08, 7.881565777371e+06, 4.219041577800e+02
8.435880000000e+08, 7.881565777371e+06, 4.218759781259e+02
8.462160000000e+08, 7.881565777371e+06, 4.218474086746e+02
8.488440000000e+08, 7.881565777371e+06, 4.218184489726e+02
8.514720000000e+08, 7.881565777371e+06, 4.217890986407e+02
8.541000000000e+08, 7.881565777371e+06, 4.217593573732e+02
8.567280000000e+08, 7.881565777371e+06, 4.217292249384e+02
8.593560000000e+08, 7.881565777371e+06, 4.216987011774e+02
8.619840000000e+08, 7.881565777371e+06, 4.216677860045e+02
8.646120000000e+08, 7.881565777371e+06, 4.216364794068e+02
8.672400000000e+08, 7.881565777371e+06, 4.216047814432e+02
8.698680000000e+08, 7.881565777371e+06, 4.215726922449e+02
8.724960000000e+08, 7.881565777371e+06, 4.215402120142e+02
8.751240000000e+08, 7.881565777371e+06, 4.215073410246e+02
8.777520000000e+08, 7.881565777371e+06, 4.214740796200e+02
8.803800000000e+08, 7.881565777371e+06, 4.214404282142e+02
8.830080000000e+08, 7.881565777371e+06, 4.214063872908e+02
8.856360000000e+08, 7.881565777371e+06, 4.213719574019e+02
8.882640000000e+08, 7.881565777371e+06, 4.213371391682e+02
8.908920000000e+08, 7.881565777371e+06, 4.213019332783e+02
8.935200000000e+08, 7.881565777371e+06, 4.212663404876e+02
8.961480000000e+08, 7.881565777371e+06, 4.212303616183e+02
8.987760000000e+08, 7.881565777371e+06, 4.211939975584e+02
9.014040000000e+08, 7.881565777371e+06, 4.211572492609e+02
9.040320000000e+08, 7.881565777371e+06, 4.211201177436e+02
9.066600000000e+08, 7.881565777371e+06, 4.210826040878e+02
9.092880000000e+08, 7.881565777371e+06, 4.210447094381e+02
9.119160000000e+08, 7.881565777371e+06, 4.210064350011e+02
9.145440000000e+08, 7.881565777371e+06, 4.209677820453e+02
9.171720000000e+08, 7.881565777371e+06, 4.209287518997e+02
9.198000000000e+08, 7.881565777371e+06, 4.208893459534e+02
9.224280000000e+08, 7.881565777371e+06, 4.208495656547e+02
9.250560000000e+08, 7.881565777371e+06, 4.208094125103e+02
9.276840000000e+08, 7.881565777371e+06, 4.207688880842e+02
9.303120000000e+08, 7.881565777371e+06, 4.207279939974e+02
9.329400000000e+08, 7.881565777371e+06, 4.206867319264e+02
9.355680000000e+08, 7.881565777371e+06, 4.206451036031e+02
9.381960000000e+08, 7.881565777371e+06, 4.206031108131e+02
9.408240000000e+08, 7.881565777371e+06, 4.205607553955e+02
9.434520000000e+08, 7.881565777371e+06, 4.205180392415e+02
9.460800000000e+08, 7.881565777371e+06, 4.204749642940e+02
9.487080000000e+08, 7.881565777371e+06, 4.204315325460e+02
9.513360000000e+08, 7.881565777371e+06, 4.203877460406e+02
9.539640000000e+08, 7.881565777371e+06, 4.203436068692e+02
9.565920000000e+08, 7.881565777371e+06, 4.202991171712e+02
9.592200000000e+08, 7.881565777371e+06, 4.202542791327e+02
9.618480000000e+08, 7.881565777371e+06, 4.202090949857e+02
9.644760000000e+08, 7.881565777371e+06, 4.201635670071e+02
9.671040000000e+08, 7.881565777371e+06, 4.201176975180e+02
9.697320000000e+08, 7.881565777371e+06, 4.200714888824e+02
9.723600000000e+08, 7.881565777371e+06, 4.200249435062e+02
9.749880000000e+08, 7.881565777371e+06, 4.199780638370e+02
9.776160000000e+08, 7.881565777371e+06, 4.199308523620e+02
9.802440000000e+08, 7.881565777371e+06, 4.198833116080e+02
9.828720000000e+08, 7.881565777371e+06, 4.198354441401e+02
9.855000000000e+08, 7.881565777371e+06, 4.197872525604e+02
9.881280000000e+08, 7.881565777371e+06, 4.197387395077e+02
9.907560000000e+08, 7.881565777371e+06, 4.196899076561e+02
9.933840000000e+08, 7.881565777371e+06, 4.196407597140e+02
9.960120000000e+08, 7.881565777371e+06, 4.195912984237e+02
9.986400000000e+08, 7.881565777371e+06, 4.195415265596e+02
1.001268000000e+09, 7.881565777371e+06, 4.194914469279e+02
1.003896000000e+09, 7.881565777371e+06, 4.194410623656e+02
1.006524000000e+09, 7.881565777371e+06, 4.193903757391e+02
1.009152000000e+09, 7.881565777371e+06, 4.193393899438e+02
1.011780000000e+09, 7.881565777371e+06, 4.192881079028e+02
1.014408000000e+09, 7.881565777371e+06, 4.192365325662e+02
1.017036000000e+09, 7.881565777371e+06, 4.191846669099e+02
1.019664000000e+09, 7.881565777371e+06, 4.191325139352e+02
1.022292000000e+09, 7.881565777371e+06, 4.190800766670e+02
1.024920000000e+09, 7.881565777371e+06, 4.190273581539e+02
1.027548000000e+09, 7.881565777371e+06, 4.189743614664e+02
1.030176000000e+09, 7.881565777371e+06, 4.189210896967e+02
1.032804000000e+09, 7.881565777371e+06, 4.188675459574e+02
1.035432000000e+09, 7.881565777371e+06, 4.188137333806e+02
1.038060000000e+09, 7.881565777371e+06, 4.187596551172e+02
1.040688000000e+09, 7.881565777371e+06, 4.187053143361e+02
1.043316000000e+09, 7.881565777371e+06, 4.186507142229e+02
1.045944000000e+09, 7.881565777371e+06, 4.185958579795e+02
1.048572000000e+09, 7.881565777371e+06, 4.185407488231e+02
1.051200000000e+09, 7.881565777371e+06, 4.184853899851e+02
1.053828000000e+09, 7.881565777371e+06, 4.184297847107e+02
1.056456000000e+09, 7.881565777371e+06, 4.183739362578e+02
1.059084000000e+09, 7.881565777371e+06, 4.183178478961e+02
1.061712000000e+09, 7.881565777371e+06, 4.182615229064e+02
